variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-2,2025-02-23,142,23:40-23:50,2025-02-23 00:00:00,0,2025-02-23 23:50:00,0.4072000000,0.4323964286,0.0555164286,0.4879128571,3355.6136000000,0.0000000000,3488.3159179688,0.0000000000,574.2587000000,581.3859863281,581.3859863281,0.0000000000,0.0000000000,22.1170529948,0.0000000000,0.0000000000,0.0000000000,5879.7235824291,5899.6289301244,236.7403736328,0.0000000000,0.0000000000,236.7403736328
4-2,2025-02-23,143,23:50-24:00,2025-02-23 00:00:00,0,2025-02-24 00:00:00,0.4110000000,0.4279875000,0.0601850000,0.4881725000,3389.9000000000,0.0000000000,3494.3298339844,0.0000000000,831.9600000000,582.3883056641,582.3883056641,0.0000000000,0.0000000000,17.4049723307,0.0000000000,0.0000000000,0.0000000000,5899.6289301244,5915.2934052221,239.3615936279,0.0000000000,0.0000000000,239.3615936279
4-2,2025-02-24,0,00:00-00:10,2025-02-24 00:00:00,0,2025-02-24 00:10:00,0.4486000000,0.3956178571,0.0609771429,0.4565950000,3298.8996000000,0.0000000000,3431.2150878906,0.0000000000,54.2525617187,1405.2025146484,1405.2025146484,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,22.0525813151,5915.2934052221,6665.2934052221,630.3738480713,0.0000000000,0.0000000000,630.3738480713
4-2,2025-02-24,1,00:10-00:20,2025-02-24 00:00:00,0,2025-02-24 00:20:00,0.4807000000,0.3891428571,0.0499328571,0.4390757143,3288.6824000000,0.0000000000,3413.6293945312,0.0000000000,41.2306597656,1402.2715657552,1402.2715657552,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,20.8244990885,6665.2934052221,7415.2934052221,674.0719416585,0.0000000000,0.0000000000,674.0719416585
4-2,2025-02-24,2,00:20-00:30,2025-02-24 00:00:00,0,2025-02-24 00:30:00,0.4776000000,0.4185785714,0.0558535714,0.4744321429,3450.9800000000,0.0000000000,3391.5041503906,0.0000000000,24.7625390625,1398.5840250651,1398.5840250651,0.0000000000,0.0000000000,823.4206917318,0.0000000000,0.0000000000,0.0000000000,7415.2934052221,8156.3720277807,667.9637303711,0.0000000000,0.0000000000,667.9637303711
4-2,2025-02-24,3,00:30-00:40,2025-02-24 00:00:00,0,2025-02-24 00:40:00,0.4433000000,0.4400696429,0.0547103571,0.4947800000,3622.7712000000,0.0000000000,3415.3940429688,0.0000000000,55.4021667969,569.2323404948,569.2323404948,0.0000000000,0.0000000000,0.0000000000,34.5628595052,0.0000000000,0.0000000000,8156.3720277807,8117.9688505527,252.3406965413,0.0000000000,0.0000000000,252.3406965413
4-2,2025-02-24,4,00:40-00:50,2025-02-24 00:00:00,0,2025-02-24 00:50:00,0.4289000000,0.4364089286,0.0565564286,0.4929653571,3554.1812000000,0.0000000000,3395.5781250000,0.0000000000,131.6717179687,565.9296875000,565.9296875000,0.0000000000,0.0000000000,0.0000000000,26.4338458333,0.0000000000,0.0000000000,8117.9688505527,8088.5979107378,242.7272429688,0.0000000000,0.0000000000,242.7272429688
4-2,2025-02-24,5,00:50-01:00,2025-02-24 00:00:00,0,2025-02-24 01:00:00,0.4404000000,0.4241803571,0.0667521429,0.4909325000,3388.5000000000,0.0000000000,3451.7597656250,0.0000000000,160.1867578125,575.2932942708,575.2932942708,0.0000000000,0.0000000000,10.5432942708,0.0000000000,0.0000000000,0.0000000000,8088.5979107378,8098.0868755816,253.3591667969,0.0000000000,0.0000000000,253.3591667969
4-2,2025-02-24,6,01:00-01:10,2025-02-24 00:00:00,0,2025-02-24 01:10:00,0.4456000000,0.4340714286,0.0582164286,0.4922878571,3512.7373000000,0.0000000000,3572.7248535156,0.0000000000,116.5793179687,595.4541422526,595.4541422526,0.0000000000,0.0000000000,9.9979255859,0.0000000000,0.0000000000,0.0000000000,8098.0868755816,8107.0850086089,265.3343657878,0.0000000000,0.0000000000,265.3343657878
4-2,2025-02-24,7,01:10-01:20,2025-02-24 00:00:00,0,2025-02-24 01:20:00,0.4848000000,0.4500750000,0.0563650000,0.5064400000,3650.4318000000,0.0000000000,3636.0129394531,0.0000000000,79.7818332031,606.0021565755,606.0021565755,0.0000000000,0.0000000000,0.0000000000,2.4031434245,0.0000000000,0.0000000000,8107.0850086089,8104.4148492484,293.7898455078,0.0000000000,0.0000000000,293.7898455078
4-2,2025-02-24,8,01:20-01:30,2025-02-24 00:00:00,0,2025-02-24 01:30:00,0.5174000000,0.4467660714,0.0663235714,0.5130896429,3607.7000000000,0.0000000000,3490.9743652344,0.0000000000,149.9897753906,581.8290608724,581.8290608724,0.0000000000,0.0000000000,0.0000000000,19.4542724609,0.0000000000,0.0000000000,8104.4148492484,8082.7989909585,301.0383560954,0.0000000000,0.0000000000,301.0383560954
4-2,2025-02-24,9,01:30-01:40,2025-02-24 00:00:00,0,2025-02-24 01:40:00,0.4560000000,0.4171250000,0.0506450000,0.4677700000,3470.6979000000,0.0000000000,3502.1569824219,0.0000000000,98.8796582031,1417.0261637370,1417.0261637370,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,5.2431804036,8082.7989909585,8832.7989909585,646.1639306641,0.0000000000,0.0000000000,646.1639306641
4-2,2025-02-24,10,01:40-01:50,2025-02-24 00:00:00,0,2025-02-24 01:50:00,0.4179000000,0.4154000000,0.0612950000,0.4766950000,3427.5689000000,0.0000000000,3538.5454101562,0.0000000000,113.8756000000,1017.2093403348,1017.2093403348,0.0000000000,0.0000000000,445.9478570015,0.0000000000,0.0000000000,0.0000000000,8832.7989909585,9234.1520622598,425.0917833259,0.0000000000,0.0000000000,425.0917833259
4-2,2025-02-24,11,01:50-02:00,2025-02-24 00:00:00,0,2025-02-24 02:00:00,0.4324000000,0.4340160714,0.0705360714,0.5045521429,3546.6800000000,0.0000000000,3661.9028320312,0.0000000000,152.6514550781,610.3171386719,610.3171386719,0.0000000000,0.0000000000,19.2038053385,0.0000000000,0.0000000000,0.0000000000,9234.1520622598,9251.4354870645,263.9011307617,0.0000000000,0.0000000000,263.9011307617
4-2,2025-02-24,12,02:00-02:10,2025-02-24 00:00:00,0,2025-02-24 02:10:00,0.4223000000,0.4162446429,0.0655071429,0.4817517857,3715.5740000000,0.0000000000,3731.5498046875,0.0000000000,98.4377421875,621.9249674479,621.9249674479,0.0000000000,0.0000000000,2.6626341146,0.0000000000,0.0000000000,0.0000000000,9251.4354870645,9253.8318577677,262.6389137533,0.0000000000,0.0000000000,262.6389137533
4-2,2025-02-24,13,02:10-02:20,2025-02-24 00:00:00,0,2025-02-24 02:20:00,0.4395000000,0.4130500000,0.0564100000,0.4694600000,3683.6027000000,0.0000000000,3833.8327636719,0.0000000000,84.5936214844,1472.3054606120,1472.3054606120,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,25.0383439453,9253.8318577677,10003.8318577677,647.0782499390,0.0000000000,0.0000000000,647.0782499390
4-2,2025-02-24,14,02:20-02:30,2025-02-24 00:00:00,0,2025-02-24 02:30:00,0.4645000000,0.4376214286,0.0560864286,0.4937078571,3511.4700000000,0.0000000000,3870.5581054688,0.0000000000,164.3600000000,645.0930175781,645.0930175781,0.0000000000,0.0000000000,59.8480175781,0.0000000000,0.0000000000,0.0000000000,10003.8318577677,10057.6950735880,299.6457066650,0.0000000000,0.0000000000,299.6457066650
4-2,2025-02-24,15,02:30-02:40,2025-02-24 00:00:00,0,2025-02-24 02:40:00,0.4202000000,0.4506428571,0.0528478571,0.5034907143,3505.3853000000,0.0000000000,3780.4755859375,0.0000000000,17.0320000000,630.0792643229,630.0792643229,0.0000000000,0.0000000000,45.8483809896,0.0000000000,0.0000000000,0.0000000000,10057.6950735880,10098.9586164786,264.7593068685,0.0000000000,0.0000000000,264.7593068685
4-2,2025-02-24,16,02:40-02:50,2025-02-24 00:00:00,0,2025-02-24 02:50:00,0.4147000000,0.4646375000,0.0457900000,0.5104275000,3582.4448000000,0.0000000000,3773.3737792969,0.0000000000,82.7025550781,628.8956298828,628.8956298828,0.0000000000,0.0000000000,31.8214965495,0.0000000000,0.0000000000,0.0000000000,10098.9586164786,10127.5979633731,260.8030177124,0.0000000000,0.0000000000,260.8030177124
4-2,2025-02-24,17,02:50-03:00,2025-02-24 00:00:00,0,2025-02-24 03:00:00,0.4582000000,0.4657107143,0.0495907143,0.5153014286,3699.6800000000,0.0000000000,3838.8801269531,0.0000000000,154.6366666667,639.8133544922,639.8133544922,0.0000000000,0.0000000000,23.2000211589,0.0000000000,0.0000000000,0.0000000000,10127.5979633731,10148.4779824161,293.1624790283,0.0000000000,0.0000000000,293.1624790283
4-2,2025-02-24,18,03:00-03:10,2025-02-24 00:00:00,0,2025-02-24 03:10:00,0.4497000000,0.4278464286,0.0567485714,0.4845950000,3875.7489000000,0.0000000000,3862.6232910156,0.0000000000,47.9787414062,643.7705485026,643.7705485026,0.0000000000,0.0000000000,0.0000000000,2.1876014974,0.0000000000,0.0000000000,10148.4779824161,10146.0473140856,289.5036156616,0.0000000000,0.0000000000,289.5036156616
4-2,2025-02-24,19,03:10-03:20,2025-02-24 00:00:00,0,2025-02-24 03:20:00,0.4246000000,0.4303357143,0.0590557143,0.4893914286,3830.9702000000,0.0000000000,3775.3276367188,0.0000000000,129.6885000000,629.2212727865,629.2212727865,0.0000000000,0.0000000000,0.0000000000,9.2737605469,0.0000000000,0.0000000000,10146.0473140856,10135.7431357002,267.1673524251,0.0000000000,0.0000000000,267.1673524251
4-2,2025-02-24,20,03:20-03:30,2025-02-24 00:00:00,0,2025-02-24 03:30:00,0.4174000000,0.4558357143,0.0575292857,0.5133650000,3645.1000000000,0.0000000000,3854.1899414062,0.0000000000,64.7566666667,642.3649902344,642.3649902344,0.0000000000,0.0000000000,34.8483235677,0.0000000000,0.0000000000,0.0000000000,10135.7431357002,10167.1066269112,268.1231469238,0.0000000000,0.0000000000,268.1231469238
4-2,2025-02-24,21,03:30-03:40,2025-02-24 00:00:00,0,2025-02-24 03:40:00,0.4291000000,0.4164250000,0.0650850000,0.4815100000,3693.8762000000,0.0000000000,3889.1950683594,0.0000000000,86.6047128906,648.1991780599,648.1991780599,0.0000000000,0.0000000000,32.5531447266,0.0000000000,0.0000000000,0.0000000000,10167.1066269112,10196.4044571651,278.1422673055,0.0000000000,0.0000000000,278.1422673055
4-2,2025-02-24,22,03:40-03:50,2025-02-24 00:00:00,0,2025-02-24 03:50:00,0.4743000000,0.4292696429,0.0529771429,0.4822467857,3803.0873000000,0.0000000000,3828.0476074219,0.0000000000,126.6415843750,638.0079345703,638.0079345703,0.0000000000,0.0000000000,4.1600512370,0.0000000000,0.0000000000,0.0000000000,10196.4044571651,10200.1485032784,302.6071633667,0.0000000000,0.0000000000,302.6071633667
4-2,2025-02-24,23,03:50-04:00,2025-02-24 00:00:00,0,2025-02-24 04:00:00,0.5178000000,0.5006839286,0.0648164286,0.5655003571,3847.6500000000,0.0000000000,3852.0434570312,0.0000000000,188.7903906250,642.0072428385,642.0072428385,0.0000000000,0.0000000000,0.7322428385,0.0000000000,0.0000000000,0.0000000000,10200.1485032784,10200.8075218330,332.4313503418,0.0000000000,0.0000000000,332.4313503418
4-2,2025-02-24,24,04:00-04:10,2025-02-24 00:00:00,0,2025-02-24 04:10:00,0.4981000000,0.5131785714,0.0576335714,0.5708121429,3874.8125000000,0.0000000000,3950.1113281250,0.0000000000,90.5626000000,658.3518880208,658.3518880208,0.0000000000,0.0000000000,12.5498046875,0.0000000000,0.0000000000,0.0000000000,10200.8075218330,10212.1023460518,327.9250754232,0.0000000000,0.0000000000,327.9250754232
4-2,2025-02-24,25,04:10-04:20,2025-02-24 00:00:00,0,2025-02-24 04:20:00,0.4561000000,0.5034053571,0.0516628571,0.5550682143,3858.2428000000,0.0000000000,3960.0903320312,0.0000000000,62.5552257813,660.0150553385,660.0150553385,0.0000000000,0.0000000000,16.9745886719,0.0000000000,0.0000000000,0.0000000000,10212.1023460518,10227.3794758565,301.0328667399,0.0000000000,0.0000000000,301.0328667399
4-2,2025-02-24,26,04:20-04:30,2025-02-24 00:00:00,0,2025-02-24 04:30:00,0.4273000000,0.5013553571,0.0840696429,0.5854250000,3812.5000000000,0.0000000000,4095.2043457031,0.0000000000,199.3042187500,682.5340576172,682.5340576172,0.0000000000,0.0000000000,47.1173909505,0.0000000000,0.0000000000,0.0000000000,10227.3794758565,10269.7851277120,291.6468028198,0.0000000000,0.0000000000,291.6468028198
4-2,2025-02-24,27,04:30-04:40,2025-02-24 00:00:00,0,2025-02-24 04:40:00,0.4173000000,0.4918910714,0.0811010714,0.5729921429,3802.6690000000,0.0000000000,4123.3862304688,0.0000000000,67.0585333333,687.2310384115,687.2310384115,0.0000000000,0.0000000000,53.4528717448,0.0000000000,0.0000000000,0.0000000000,10269.7851277120,10317.8927122823,286.7815123291,0.0000000000,0.0000000000,286.7815123291
4-2,2025-02-24,28,04:40-04:50,2025-02-24 00:00:00,0,2025-02-24 04:50:00,0.4375000000,0.4693303571,0.0401578571,0.5094882143,3848.6174000000,0.0017000000,4056.6433105469,0.0000000000,104.1349666667,676.1072184245,676.1072184245,0.0000000000,0.0000000000,34.6712684245,0.0000000000,0.0000000000,0.0000000000,10317.8927122823,10349.0968538643,295.7969080607,0.0000000000,0.0000000000,295.7969080607
4-2,2025-02-24,29,04:50-05:00,2025-02-24 00:00:00,0,2025-02-24 05:00:00,0.4695000000,0.4581303571,0.0546346429,0.5127650000,3918.2100000000,0.0000000000,4034.4287109375,0.0000000000,127.2319335938,672.4047851562,672.4047851562,0.0000000000,0.0000000000,19.3697851563,0.0000000000,0.0000000000,0.0000000000,10349.0968538643,10366.5296605049,315.6940466309,0.0000000000,0.0000000000,315.6940466309
4-2,2025-02-24,30,05:00-05:10,2025-02-24 00:00:00,0,2025-02-24 05:10:00,0.4764000000,0.4857178571,0.0485028571,0.5342207143,3942.7078000000,0.0000000000,4022.8269042969,0.0000000000,68.4330000000,670.4711507161,670.4711507161,0.0000000000,0.0000000000,13.3531840495,0.0000000000,0.0000000000,0.0000000000,10366.5296605049,10378.5475261495,319.4124562012,0.0000000000,0.0000000000,319.4124562012
4-2,2025-02-24,31,05:10-05:20,2025-02-24 00:00:00,0,2025-02-24 05:20:00,0.4731000000,0.4862821429,0.0604928571,0.5467750000,3870.9135000000,0.0240000000,4010.6379394531,0.0000000000,74.9277333333,668.4396565755,668.4396565755,0.0000000000,0.0000000000,23.2914065755,0.0000000000,0.0000000000,0.0000000000,10378.5475261495,10399.5097920674,316.2388015259,0.0000000000,0.0000000000,316.2388015259
4-2,2025-02-24,32,05:20-05:30,2025-02-24 00:00:00,0,2025-02-24 05:30:00,0.4468000000,0.4322928571,0.0531121429,0.4854050000,3744.2300000000,0.0000000000,3957.8139648438,0.0000000000,84.6000000000,659.6356608073,659.6356608073,0.0000000000,0.0000000000,35.5973274740,0.0000000000,0.0000000000,0.0000000000,10399.5097920674,10431.5473867940,294.7252132487,0.0000000000,0.0000000000,294.7252132487
4-2,2025-02-24,33,05:30-05:40,2025-02-24 00:00:00,0,2025-02-24 05:40:00,0.4087000000,0.4042696429,0.0648403571,0.4691100000,3749.6415000000,0.0000000000,3940.0444335938,0.0000000000,96.6132000000,1490.0074055990,1490.0074055990,0.0000000000,0.0000000000,409.3917924511,0.0000000000,0.0000000000,455.6753631478,10431.5473867940,10800.0000000000,608.9660266683,0.0000000000,0.0000000000,608.9660266683
4-2,2025-02-24,34,05:40-05:50,2025-02-24 00:00:00,0,2025-02-24 05:50:00,0.6129000000,0.6468785714,0.0601285714,0.7070071429,4274.2955000000,0.3346000000,4388.5136718750,0.0000000000,118.4297000000,731.4189453125,731.4189453125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,19.0921286458,10800.0000000000,10800.0000000000,448.2866715820,0.0000000000,0.0000000000,448.2866715820
4-2,2025-02-24,35,05:50-06:00,2025-02-24 00:00:00,0,2025-02-24 06:00:00,0.9481000000,1.0023267857,0.0621582143,1.0644850000,5047.8100000000,0.0000000000,5339.9653320312,0.0000000000,108.6000000000,74.7608886719,74.7608886719,0.0000000000,0.0000000000,0.0000000000,766.5407779948,0.0000000000,0.0000000000,10800.0000000000,9948.2880244502,70.8807985498,0.0000000000,0.0000000000,70.8807985498
4-2,2025-02-24,36,06:00-06:10,2025-02-24 00:00:00,0,2025-02-24 06:10:00,1.0219000000,1.0384446429,0.0557746429,1.0942192857,5309.1383000000,0.0000000000,5364.2944335938,39.1710762744,91.5563859375,69.4466238761,69.4466238761,0.0000000000,0.0000000000,0.0000000000,815.4097594572,0.0000000000,0.0000000000,9948.2880244502,9042.2771806089,70.9675049390,0.0000000000,0.0000000000,70.9675049390
4-2,2025-02-24,37,06:10-06:20,2025-02-24 00:00:00,0,2025-02-24 06:20:00,1.0171000000,0.9850660714,0.0647014286,1.0497675000,5165.6899000000,8.5274000000,4732.9907226562,0.0000000000,151.0650779072,17.7705570664,17.7705570664,0.0000000000,0.0000000000,0.0000000000,833.3333333333,8.4231929336,0.0000000000,9042.2771806089,8116.3512546830,18.0744335922,0.0000000000,42.8361476638,60.9105812560
4-2,2025-02-24,38,06:20-06:30,2025-02-24 00:00:00,0,2025-02-24 06:30:00,1.0541000000,0.9914375000,0.0688025000,1.0602400000,5056.5100000000,104.4000000000,5191.6235351562,84.8480094060,137.8400000000,40.7692542917,40.7692542917,0.0000000000,0.0000000000,0.0000000000,784.5824123750,0.0000000000,0.0000000000,8116.3512546830,7244.5930187108,42.9748709489,0.0000000000,0.0000000000,42.9748709489
4-2,2025-02-24,39,06:30-06:40,2025-02-24 00:00:00,0,2025-02-24 06:40:00,1.0572000000,0.9795089286,0.0731785714,1.0526875000,5312.1267000000,363.6268000000,5387.2465820312,268.7595535174,14.0205000000,22.0845880856,22.0845880856,0.0000000000,0.0000000000,0.0000000000,802.6653952477,0.0000000000,0.0000000000,7244.5930187108,6352.7425795467,23.3478265241,0.0000000000,0.0000000000,23.3478265241
4-2,2025-02-24,40,06:40-06:50,2025-02-24 00:00:00,0,2025-02-24 06:50:00,1.0099000000,0.9667410714,0.0463085714,1.0130496429,5425.4876000000,663.7178000000,4987.2324218750,531.6589771128,39.1995000000,742.5955741270,742.5955741270,0.0000000000,0.0000000000,0.0000000000,51.0327258730,0.0000000000,0.0000000000,6352.7425795467,6296.0395507990,749.9472703109,0.0000000000,0.0000000000,749.9472703109
4-2,2025-02-24,41,06:50-07:00,2025-02-24 00:00:00,0,2025-02-24 07:00:00,0.9368000000,0.9354321429,0.0652528571,1.0006850000,5213.8900000000,947.4750000000,5451.6591796875,824.7752768979,103.6875000000,771.1473171316,771.1473171316,0.0000000000,0.0000000000,60.0781504649,0.0000000000,0.0000000000,0.0000000000,6296.0395507990,6350.1098862174,722.4108066889,0.0000000000,0.0000000000,722.4108066889
4-2,2025-02-24,42,07:00-07:10,2025-02-24 00:00:00,0,2025-02-24 07:10:00,0.8870000000,0.8514660714,0.0752339286,0.9267000000,4994.7242000000,1264.6881000000,4990.5859375000,1139.2603260644,51.8053000000,641.8876019059,641.8876019059,0.0000000000,0.0000000000,20.2149185726,0.0000000000,0.0000000000,0.0000000000,6350.1098862174,6368.3033129328,569.3543028906,0.0000000000,0.0000000000,569.3543028906
4-2,2025-02-24,43,07:10-07:20,2025-02-24 00:00:00,0,2025-02-24 07:20:00,0.9045000000,0.8512375000,0.0749050000,0.9261425000,4936.6066000000,1627.2750000000,5448.7597656250,1449.4833671130,77.8183666667,666.5460664187,666.5460664187,0.0000000000,0.0000000000,114.9907997520,0.0000000000,0.0000000000,0.0000000000,6368.3033129328,6471.7950327096,602.8909170757,0.0000000000,0.0000000000,602.8909170757
4-2,2025-02-24,44,07:20-07:30,2025-02-24 00:00:00,0,2025-02-24 07:30:00,0.8905000000,0.8823678571,0.0537728571,0.9361407143,4949.5800000000,1994.1750000000,5243.4106445312,1753.1867334451,113.3887727161,581.7039851810,581.7039851810,0.0000000000,0.0000000000,89.1364851810,0.0000000000,0.0000000000,0.0000000000,6471.7950327096,6552.0178693725,518.0073988037,0.0000000000,0.0000000000,518.0073988037
4-2,2025-02-24,45,07:30-07:40,2025-02-24 00:00:00,0,2025-02-24 07:40:00,0.7483000000,0.7933589286,0.0561310714,0.8494900000,4942.4414000000,2304.8699000000,4803.4018554688,2065.8098747659,239.1071600768,1289.5986634505,1289.5986634505,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,16.6700801171,6552.0178693725,7302.0178693725,965.0066798600,0.0000000000,0.0000000000,965.0066798600
4-2,2025-02-24,46,07:40-07:50,2025-02-24 00:00:00,0,2025-02-24 07:50:00,0.9274000000,0.9422964286,0.0571214286,0.9994178571,5627.7657000000,2589.2146000000,5723.2700195312,2387.3930854410,99.5135497670,555.9794890150,555.9794890150,0.0000000000,0.0000000000,49.5543056817,0.0000000000,0.0000000000,0.0000000000,7302.0178693725,7346.6167444860,515.6153781126,0.0000000000,0.0000000000,515.6153781126
4-2,2025-02-24,47,07:50-08:00,2025-02-24 00:00:00,0,2025-02-24 08:00:00,1.3336000000,1.2652553571,0.0648046429,1.3300600000,6710.1000000000,2883.1875000000,6870.6083984375,2719.1654426964,124.8650929411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,637.8187500000,0.0000000000,0.0000000000,7346.6167444860,6637.9292444860,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-02-24,48,08:00-08:10,2025-02-24 00:00:00,0,2025-02-24 08:10:00,1.3842000000,1.3039142857,0.0547092857,1.3586235714,7050.7951000000,3211.9116000000,6998.4926757812,3061.3506700647,167.3540000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,639.8139166667,0.0000000000,0.0000000000,6637.9292444860,5927.0248926342,0.0000000000,0.0000000000,0.0000000000,0.0000000000
